name,code,zone,state,address,longitude,latitude
Bihar Sharif,BEHS,ECR,Bihar,"06112-222306, Bihar",85.5390747,25.206116
Bhairabi,BHRB,?,Mizoram,"Kolasib, Mizoram",92.54106045,24.19545969
BIRADHWAL,BDWL,NWR,Rajasthan,"National Highway 15, Rajasthan",73.896516228,29.1741168151
BASNI,BANE,NWR,Rajasthan,"Jodhpur, Rajasthan",73.010639,26.222963
BIHARA,BHZ,NFR,Assam,"K Rd, Assam",92.689054,24.9628178
BAHERI,BHI,NER,Uttar Pradesh,"SH 37, Uttar Pradesh",79.5003221,28.777391
BADLA GHAT,BHB,ECR,Bihar,"Bihar, Bihar",86.5871439,25.553762900000002
BIJAINAGAR,BJNR,NWR,Rajasthan,"Bijainagar, Rajasthan",74.65305889999999,25.931003
BAGAHAI ROAD,BGHI,WCR,Madhya Pradesh,"Baghai Road, Madhya Pradesh",81.018663,24.555903
BADODAR,BDDR,WR,Gujarat,"National Highway 8D, Gujarat",70.295846,21.361072999999998
Birnagar,BIJ,ER,West Bengal,"Birnagar, West Bengal",88.55125199999999,23.2358754
BIJNOR,BJO,NR,Uttar Pradesh,"Bijnor, Uttar Pradesh",78.14680469999999,29.3856298
BEHULA,BHLA,ER,West Bengal,"Behula, West Bengal",88.4287921,23.181967399999998
BILASPUR ROAD,BLQR,NER,Uttar Pradesh,"Rampur, Uttar Pradesh",79.254263,28.865600999999998
Barahat,BHLE,ER,Bihar,"State Highway 19, Bihar",87.0100837976,24.9206004744
BALAGARH,BGAE,ER,West Bengal,"Balagarh, West Bengal",88.4525522,23.1215453
BIJURI,BJRI,SECR,Madhya Pradesh,"Shahdol, Madhya Pradesh",82.1189461,23.250338600000003
BHATIYA,BHTA,WR,Gujarat,"National Highway 8E, Gujarat",69.2803623,22.0881542
BOKARO THERMAL,BKRO,ECR,,,85.87557819999999,23.7851503
CHACHER,CHCR,,,,79.354918,21.241422
DHANOLI,DNL,,,,80.42759080629999,21.3221098696
Lalitgram,LLP,ECR,Bihar,"Lalitgram, Bihar",87.01226592063904,26.35666473117378
NAYDONGRI,NI,,,,74.8366330817,20.3484309504
HOWRAH JN. CABIN,HJN,,,,88.342811,22.583533
PIMPAR KHED,PKE,,,,74.7559997266,20.307455334
PANJHAN,PJN,,,,74.606561,20.275504
HISVAHAL,HSL,,,,74.57099,20.283239000000002
PANEVADI,PNV,,,,74.494903,20.26527
MANMAD JN,MMR,,,,74.438305,20.249887
BLOCK AND CATCH SIDING CABINE NO.3,TGR3,,,,73.485951,19.674468
BADANAGUPPE,BDGP,SWR,Karnataka,"SH 57, Karnataka",76.861228,11.990316
KALYAN JN,KYN,,,,73.12974,19.234716000000002
PITAMBARPUR,PMR,,,,79.538072,28.200105
BANSI PAHARPUR,BIQ,NCR,Rajasthan,"Rupbas, Rajasthan",77.457241,26.93277
CHITRAPUR HALT,CTTP,KR,Karnataka,"Uttara Kannada, Karnataka",74.536566,14.036147999999999
Brahmanwada,BMDI,WR,Gujarat,"State Highway 7, Gujarat",,
BORHAT,BFD,NFR,Assam,"Nahar Rd, Assam",95.277512,27.164263
BELGAUM,BGM,SWR,Karnataka,"Belgaum, Karnataka",74.5095639,15.8492433
BAIRGANIA,BGU,ECR,Bihar,"Barahwa Pool Rd, Bihar",85.27333399999999,26.738281999999998
Biggabas Ramsara,BGRM,NWR,Rajasthan,"National Highway 11, Rajasthan",74.20154742999999,28.04769242
BEML Nagar,BEML,SWR,Karnataka,"KGF, Karnataka",78.24197815000001,12.9786413
BAKSHI KA TALAB,BKT,NER,Uttar Pradesh,"Bakshi Ka Talab, Uttar Pradesh",80.922331,26.983452
Bhopatpur,BFPA,NER,Uttar Pradesh,"Bhopatpur, Uttar Pradesh",79.8051375,28.375464097400002
BIJAPUR,BJP,SWR,Karnataka,"Bijapur, Karnataka",75.7400012,16.8310603
Bheslana,BILA,NWR,Rajasthan,"Jobner to Nawa Rd, Rajasthan",75.304187,27.065209000000003
VEJANDLA,VJA,SCR,Andhra Pradesh,"Guntur, Andhra Pradesh",80.519729,16.237226
SANGAM JAGARLAMUDI,SJL,SCR,Andhra Pradesh,"High School Rd, Andhra Pradesh",80.570521,16.246589
Bodeli,BDE,WR,Gujarat,"Vadodara, Gujarat",73.71657979999999,22.2701906
GCAB,GCAB,,,,81.431558,21.204607999999997
BHILAI,BIA,,,,81.4217238,21.202598300000002
BHILAI POWER HOUSE,BPHB,,,,81.375901,21.208119
BHILAI NAGAR,BQR,,,,81.33434510000001,21.2013382
BARKA,BADK,NR,Uttar Pradesh,"State Highway 57, Uttar Pradesh",77.2733021582,29.0725646906
Badakhandita,BDKT,ECoR,Orissa,"State Highway 12, Orissa",86.08383554000001,20.365448699999998
Bela,BELA,ECR,Bihar,"Gaya, Bihar",84.981353,24.97843
VEDAYAPALEM,VDE,,,,79.957106,14.404478
TIRUVALLUR,TRL,,,,79.913105,13.115764
Bidar,BIDR,SCR,Karnataka,"Bidar, Karnataka",77.5137793,17.9116836
WIMCO NAGAR,WCN,,,,80.305807,13.180491
KATHIVAKKAM,KAVM,,,,80.31674199999999,13.204343999999999
VENKATACHALAM,VKT,,,,79.92732000000001,14.327256
Bahram,BHM,NR,Punjab,"Behram, Punjab",75.894193,31.197575
Bageshapura,BGPA,SWR,Karnataka,"Bageshapura, Karnataka",76.2293551874,13.143803441600001
Becharji,BHRJ,WR,Gujarat,"State Highway 7, Gujarat",72.02941299999999,23.516602
SURAREDDIPALEM,SDM,,,,80.045682,15.407571
POWERPET,PRH,,,,81.106602,16.713189
UNGUTURU,VGT,,,,81.42356000000001,16.824498
BRAHMANAGUDEM,BMGM,,,,81.67527695,16.930258209999998
KADIYAN,KYM,,,,81.832674,16.914337999999997
BALABHADRAPURAM,BBPM,,,,82.00037565999999,16.96580143
NARASINGAPALLI,NASP,,,,82.891038,17.606751
GOPALAPATNAM,GPT,,,,83.214877,17.748818
BAKHRABAD,VKD,,,,87.36345,22.118541
NARAYANGARH,NYA,,,,87.380456,22.174233
BENAPUR,BPE,,,,87.37624084000001,22.271352309999997
HIJILLI,HIJ,,,,87.32016899999999,22.319921
BONA KALU,BKL,SCR,Andhra Pradesh,"Bonakalu, Andhra Pradesh",80.261499,17.031591000000002
BHULON,BLO,WCR,Rajasthan,"Kota, Rajasthan",76.968812,24.635909
BAMANHERI,BMHR,NR,Uttar Pradesh,"Muzaffarnagar, Uttar Pradesh",77.70639,29.514761999999997
BARMER,BME,NWR,Rajasthan,"Barmer, Rajasthan",71.397067,25.744521900000002
BOLDA,BLC,SCR,Maharashtra,"Parbhani, Maharashtra",77.2735908,19.5520321
BAKAYANWALA,BKWA,NR,Rajasthan,"Diwan Khera, Rajasthan",73.98581800000001,30.143292
BHILDI,BLDI,WR,Gujarat,"Bhildi, Gujarat",72.008187,24.194251
BAHJOI,BJ,NR,Uttar Pradesh,"Bahjoi, Uttar Pradesh",78.6315064,28.401499599999998
AHMEDABAD JN,ADIJ,,,,72.60171600000001,23.025715
Bhimasar,BMSR,WR,Gujarat,"Kutch, Gujarat",70.88691945187747,23.533660939738297
BILESHWAR,BLWR,WR,Gujarat,"Rajkot, Gujarat",70.830427,22.382129
BUDHAKHERA,BKDE,NR,Haryana,"SH 14, Haryana",76.557193,29.378719
BMY H CABIN,HCAB,,,,81.46489100000001,21.220990999999998
KORUKKUPET JN,KOK,,,,80.27837727340001,13.120489801700002
BHAYAVADAR,BHY,WR,Gujarat,"Sahid Kharachia, Gujarat",70.23614485659999,21.8478371804
VALSAD,BL,WR,Gujarat,"Valsad, Gujarat",72.9335291,20.6085595
TONDIARPETTAI,TNP,,,,80.28092114379999,13.1262400028
BANSAPAHAR,BNSP,WCR,Uttar Pradesh,"Uttar Pradesh, Uttar Pradesh",81.050022,25.055505
ULUBARIA,ULB,,,,88.093209,22.472428
Balrampur,BLP,NER,Uttar Pradesh,"Balrampur, Uttar Pradesh",82.16066989870001,27.4158206073
V.O.C. NAGAR,VOC,,,,80.28745678409999,13.140301627300001
CHITTERI,CTRE,,,,79.597909,13.068171999999999
THALANGAI,TUG,,,,79.42612799999999,13.003678
ANUPGARH,APH,NWR,Rajasthan,"Sri Ganganagar, Rajasthan",73.2045643,29.1968977
WALAJAH ROAD JN,WJR,,,,79.360511,12.970676
BAIJNATH MANDIR,BJMR,NR,Himachal Pradesh,"Baijnath, Himachal Pradesh",76.65152893999999,32.052625660000004
MUKUNDARAYAPURM,MCN,,,,79.289067,12.977678
TIRUVOTTIYUR,TVT,,,,80.296454,13.160025
Bhavdhari,BOTR,NWR,Haryana,"Bhiwani, Haryana",,
Bhojasar,BOX,NWR,Rajasthan,"State Highway 8, Rajasthan",,
BIKRAMPUR,BMR,WCR,Madhya Pradesh,"Balaghat, Madhya Pradesh",79.586316,23.082226
Benipur Halt,BPAH,ECR,Bihar,"Darbhanga, Bihar",,
BANKHEDI,BKH,WCR,Madhya Pradesh,"Bankheri, Madhya Pradesh",78.5379969,22.7748819
Akra,AKRA,ER,West Bengal,"Kolkata, West Bengal",88.249021,22.514668
BANAPURA,BPF,WCR,Madhya Pradesh,"Seoni Malwa, Madhya Pradesh",77.4807316095,22.4703575471
BALLEKERE HALT,BLKR,SWR,Karnataka,"National Highway 206, Karnataka",76.023514,13.502322000000001
SUCHINDRAM,SUCH,SR,Tamil Nadu,"Suchindram, Tamil Nadu",77.466792,8.149479
Bojawas,BJWS,NWR,Haryana,"State Highway 24, Haryana",76.25286799999999,28.312786
Belagula,BLGA,SWR,Karnataka,"Belagula, Karnataka",76.5887032642,12.385698676899999
BALLI,BLLI,KR,Goa,"Bali, Goa",74.0209756,15.151725800000001
Bara Jamda,BJMD,SER,Jharkhand,"Kiriburu, Jharkhand",85.41239200000001,22.1665327
Bramhapuri,BMP,SECR,Maharashtra,"Brahmapuri, Maharashtra",79.867537,20.603943
Bichia,BIC,NER,Uttar Pradesh,"Bichia, Uttar Pradesh",81.2720808,28.1830705
Bilkha,BILK,WR,Gujarat,"Bilkha, Gujarat",70.6004021,21.443078399999997
Badampahar,BMPR,SER,Orissa,"National Highway 6, Orissa",86.18081819999999,22.2640234
Bamangram,BMGR,NFR,West Bengal,"Hemtabad, West Bengal",88.1912832245,25.622139865799998
Banpur,BPN,ER,West Bengal,"Banpur-Majhdia Rd, West Bengal",88.76185515,23.45186861
Bamla,BMLL,NWR,Haryana,"State Highway 16A, Haryana",76.244079,28.832463999999998
Bamhni,BMW,SECR,Maharashtra,"Nagpur, Maharashtra",79.364152,20.922361
KORATTUR,KOTR,,,,80.184062,13.113345
PERAMBUR CARRIAGE WORKS,PCW,,,,80.23865900000001,13.107240000000001
VILLIVAKKAM,VLK,,,,80.209621,13.110062
Bellenahalli,BNHL,SWR,Karnataka,"Chitradurga, Karnataka",76.554391,14.243859
PATTARAVKKAM,PVM,,,,80.166656,13.114872
AMBATTUR,ABU,,,,80.1525249074,13.114305980800001
ANNANUR,ANNR,,,,80.126743,13.116018
Kumsi,KMSI,,,,75.402042,14.051954
AVADI,AVD,,,,80.10051800000001,13.118247
HINDU COLLEGE,HC,,,,80.074903,13.118538
PATTABIRAM,PAB,,,,80.06542400000001,13.11926
NEMILICHERRY HALT,NEC,,,,80.045378,13.121643
SEVVAPET ROAD,SVR,,,,79.96668799999999,13.124996999999999
PUTLUR HALT,PTLR,,,,79.93709999999999,13.122922
EGATTUR HALT,EGT,,,,79.88406,13.106198
Bhojudih Junction,BJE,SER,Jharkhand,"Jairampur More to Baliapur, Jharkhand",86.4469993,23.642174999999998
MANUR,MAF,,,,79.801508,13.096025
MOSUR,MSU,,,,79.7188409808,13.0857348949
MELPAKKAM,MLPM,,,,79.659245,13.080671
MARUDALAM,MRLM,,,,79.399298,12.99726
BAZPUR,BPZ,NER,Uttarakhand,"Bazpur, Uttarakhand",79.1463827,29.1578998
BAREILLY,BRY,NER,Uttar Pradesh,"Bareilly, Uttar Pradesh",79.4109744,28.3372843
BALLALPUR,BQZ,ER,West Bengal,"Farakka, West Bengal",87.91224299999999,24.747459000000003
BARNALA,BNN,NR,Punjab,"Barnala, Punjab",75.5492466,30.370396799999998
BINJHOL HALT,BNJL,NR,Haryana,"Panipat, Haryana",76.92378099999999,29.344605
KALAMNA,KAV,,,,79.140955,21.168195
BHIMNATH,BNH,WR,Gujarat,"Bhimnath, Gujarat",71.92503,22.245963
BHANVAD,BNVD,WR,Gujarat,"Bhanvad, Gujarat",69.79885780000001,21.9330444
Baraigram Junction,BRGM,NFR,Assam,"National Highway 44, Assam",92.344106,24.684059
BISHRAMPUR,BSPR,SECR,Chhattisgarh,"District Sarguja, Chhattisgarh",82.98289000000001,23.179178
BAIKUNTHPUR RD,BRH,SECR,Chhattisgarh,"NH 78, Chhattisgarh",82.5298836,23.317286
SALWA,SAL,,,,79.292976,21.236542
Bhatkal,BTKL,KR,Karnataka,"Bhatkal, Karnataka",74.56730199046433,13.987012001486875
THARSA,TAR,,,,79.41467,21.256602
TUMSAR ROAD,TMR,,,,79.75141900000001,21.342437
GANGAJHARI,GJ,,,,80.058885,21.443153
BHAGWANSAR,BNSR,NWR,Rajasthan,"Bhagwan Sar, Rajasthan",73.859791,29.343806
PANIAJOB,PJB,,,,80.693768,21.183732000000003
TIRUVALAM,THL,,,,79.245745,12.974779
Bhanohad Punjab,BQH,NR,Punjab,"Bhanohad, Punjab",75.70970576,30.85173825
SEVUR,SVUR,,,,79.189821,12.971785
KATPADI JN,KPD,,,,79.13534100000001,12.972734
BARIPURA,BPRA,NCR,Uttar Pradesh,"National Highway 86, Uttar Pradesh",79.943488,25.340728000000002
PACHACHAKUPAM,PCKM,,,,78.757365,12.822656
Baripur Mandala,BRPM,WR,Gujarat,"Mandala, Gujarat",,
Bharthali,BRTL,WR,Gujarat,"National Highway 8, Gujarat",,
DONGARGARH,DGG,,,,80.759857,21.185492
Baripada,BPO,SER,Orissa,"Baripada, Orissa",86.73709000000001,21.9227408
Borsad,BO,WR,Gujarat,"Borsad, Gujarat",72.909158,22.401548000000002
JATKANHAR,JTR,,,,80.821965,21.1798
Banisar,BS,NWR,Rajasthan,"Benisar, Rajasthan",73.8954879211,28.067563416
ANTAH,ATH,WCR,Rajasthan,"Antah, Rajasthan",76.3072684,25.1611771
BHONRA,BON,WCR,Rajasthan,"Kota, Rajasthan",76.1976736633,25.171061136400002
Bhatgaon,BOV,SECR,Chhattisgarh,"Bhatgaon, Chhattisgarh",81.71272400000001,21.171626
MUSRA,MUA,,,,80.879372,21.152966
BANGALORE EAST,BNCE,SWR,Karnataka,"Bengaluru, Karnataka",77.6184701,13.001479999999999
KNDV,KNDV,,,,,
Baruipur Junction,BRP,ER,West Bengal,"Baruipur, West Bengal",88.431647,22.366657999999997
ITEHAR,AAH,NCR,Madhya Pradesh,"State Highway 19, Madhya Pradesh",78.683783,26.562635
RAYAT PURA,RYT,NCR,Madhya Pradesh,"National Highway 92, Madhya Pradesh",78.38188099999999,26.456937
BHADROLI,BBY,NCR,Madhya Pradesh,"Gwalior, Madhya Pradesh",78.181356,26.30595
BAKAL,BAKL,,,,80.940946,21.123637
Bathna Krittibas Halt,BTKB,ER,West Bengal,"Bathna Krittibas, West Bengal",88.48266943,23.236313600000003
GONDA JN,GD,,,,81.97815200000001,27.154613
Akashi,AKZ,SER,Jharkhand,"Ranchi, Jharkhand",84.8877858557,23.385124400800002
BANDH BARETA,BR,NCR,Rajasthan,"Dumariya, Rajasthan",77.364108,26.910367
DHANETA,DAN,,,,79.264748,28.512293999999997
CHAKRA ROAD,CKYD,NER,Uttar Pradesh,"Chakara Road Halt, Uttar Pradesh",83.672178,26.001213
MURHIPAR,MUP,,,,81.14815399999999,21.183141
BHOKE,BOKE,KR,Maharashtra,"Maharashtra, Maharashtra",73.3810615,17.0490546
RASMARA,RSM,,,,81.2164,21.204118
PARDHANDE,PHQ,,,,75.3769414349,20.7292951895
PACHORA JN,PC,,,,75.34831,20.668385
Basukinath,BSKH,ER,Jharkhand,"Basukinath, Jharkhand",87.045099,24.388941000000003
Bhesana Manknaj,BSKN,WR,Gujarat,"State Highway 41, Gujarat",72.3312086395,23.4987569498
GALAN,GAA,,,,75.27700034419999,20.6095998065
NAGARDEVLA,NGD,,,,75.1981061108,20.6030016547
ASVALI,AV,,,,73.751085,19.817370999999998
PADLI,PI,,,,73.66573299999999,19.783928
GHOTI,GO,,,,73.63594400000001,19.722911
IGATPURI,IGP,,,,73.56237899999999,19.694053
SHAHAD,SHAD,,,,73.158611,19.244702
ASAUDAH,ASE,NR,Haryana,"Delhi-Rohtak Corridor, Haryana",76.85877285,28.73653776
ASTHAL BOHAR,ABO,NR,Haryana,"Rohtak, Haryana",76.629155,28.857765
KILA ZAFARGARH,KZH,NR,Haryana,"NH 71, Haryana",76.4289531995,29.0805810005
BHANKALA HALT,BNQL,NR,Uttar Pradesh,"State Highway 57, Uttar Pradesh",77.4743493237,29.845590837699998
BANKURA,BQA,SER,West Bengal,"Bankura, West Bengal",87.07468750000001,23.224387099999998
Barauli,BRLI,NCR,Uttar Pradesh,"National Highway 11B, Uttar Pradesh",77.424988,26.552056
Balpur Halt,BPRH,SECR,Chhattisgarh,"Umreli, Chhattisgarh",82.694138,22.115136
Banmankhi Junction,BNKI,ECR,Bihar,"Purnia, Bihar",87.193664,25.885092
ATTIPPATTU,AIP,,,,80.2889459058,13.2611631708
MINJUR,MJR,,,,80.26019199999999,13.281979
Brace Bridge,BRJ,ER,West Bengal,"Kolkata, West Bengal",88.301496,22.517861
Bazurghat,BZGT,NFR,Assam,"Bazurghat, Assam",92.38341799999999,24.607593
Algapur,ALGP,?,Assam,"Hailakandi, Assam",92.59591800000001,24.754753
TARANA ROAD,TAN,,,,76.06701699999999,23.264582
DOIWALA,DWO,NR,Uttarakhand,"Dehradun, Uttarakhand",78.12218,30.175451000000002
BRAR SQUARE,BRSQ,NR,Delhi NCT,"Delhi Cantonment, Delhi NCT",77.14079000000001,28.613526
KHATAULI,KAT,NR,Uttar Pradesh,"Khatauli, Uttar Pradesh",77.736988,29.273712
Bissau,BUB,NWR,Rajasthan,"Bissau, Rajasthan",75.0612084,28.2401014
PABLI KHAS,PQY,NR,Uttar Pradesh,"Meerut, Uttar Pradesh",77.698335,29.05601
GULDHAR,GUH,NR,Uttar Pradesh,"Ghaziabad, Uttar Pradesh",77.455792,28.703751999999998
BORDI ROAD,BRRD,WR,Gujarat,"Bordi, Gujarat",72.766138,20.122424
BHAIROGANJ,BRU,ECR,Bihar,"Bhairoganj, Bihar",84.24239742,27.151418149999998
BETTIAH,BTH,ECR,Bihar,"Bettiah, Bihar",84.5229561,26.8058847
MALKAPUR,MKU,,,,76.202946,20.891974
BHARSENDI,BSDL,WCR,Madhya Pradesh,"Sidhi, Madhya Pradesh",82.06039,24.036488
Bulandshahr,BSC,NR,Uttar Pradesh,"Bulandshahr, Uttar Pradesh",77.8482415,28.3919187
Betheria Ghola,BTPG,ER,West Bengal,"Betheria Ghola, West Bengal",88.573321,22.350122
Bethampurdi,BTPD,SCR,Andhra Pradesh,"Kothagudem To Bhadrachalam Rd, Andhra Pradesh",80.573657,17.543986
BASHARATGANJ,BTG,NR,Uttar Pradesh,"Bareilly, Uttar Pradesh",79.2851956,28.288009
BHATINDA CANTT,BTIC,NR,Punjab,"State Highway 17, Punjab",74.954044,30.19088
ALAL,ALL,NR,Punjab,"Mullowal, Punjab",75.72074952000001,30.377724999999998
WADODA,WADO,,,,76.279846955,20.8885446711
KHUMGAON BURTI,KJL,,,,76.401107,20.866943
NANDURA,NN,,,,76.46015799999999,20.838889
BOTAD JN,BTD,WR,Gujarat,"Botad, Gujarat",71.6655966,22.182870599999998
BASWA,BU,NWR,Haryana,"Alwar, Haryana",76.575644,27.149686000000003
AKOLA JN,AK,,,,77.005497,20.723084
DAREKASA,DKS,,,,80.580751,21.271299000000003
Buglanwali,BUGL,NWR,Rajasthan,"Hanumangarh, Rajasthan",74.23897337168455,29.79175066957987
BASAR,BSX,SCR,Andhra Pradesh,"Basara, Andhra Pradesh",77.938506,18.86512
Baddowal,BWZ,NR,Punjab,"Baddowa, Punjab",75.742678,30.862116999999998
BARSI TAKLI,BSQ,SCR,Maharashtra,"Dist. Akola, Maharashtra",77.060902,20.576054000000003
PARAKHEDA,PARH,WCR,Madhya Pradesh,"Shivpuri, Madhya Pradesh",77.642772,25.705583
BIRLANAGAR,BLNR,,,,78.1953108,26.237555
Bargi,BUQ,SECR,Madhya Pradesh,"Bargi Nagar - Ghansore Rd, Madhya Pradesh",79.875125,22.995932999999997
SIKRODA KWANRI,SIKD,,,,77.96285300000001,26.569564
Bhupalsagar,BSJ,NWR,Rajasthan,"Rajsamand, Rajasthan",74.2116131934,24.8477620899
Bisharpara Kodaliya,BRPK,ER,West Bengal,"Kolkata, West Bengal",88.434731,22.676284
TULUKAPATI,TY,SR,Tamil Nadu,"National Highway 7, Tamil Nadu",77.936903,9.467438999999999
Basulyasutahata,BYSA,SER,West Bengal,"Haldia, West Bengal",88.13056325,22.12030128
BARGARH,BRG,NCR,Uttar Pradesh,"Kaushambi, Uttar Pradesh",81.4500584753,25.164270416300003
KASARA,KSRA,,,,73.472003,19.647159
OOMBERMALI,OMB,,,,73.422651,19.628026000000002
Marahra,MH,CR,,,85.446664,25.100178
KHARDI,KE,,,,73.393442,19.579952
THANSIT,THS,,,,73.35181299999999,19.549981
Bhagsar,BSGR,NR,Punjab,"Ramgarh Chungha, Punjab",74.40197699999999,30.452385
ATGAON,ATG,,,,73.3276912396,19.5031813038
ASANGAON,ASO,,,,73.307859,19.439277999999998
VASIND,VSD,,,,73.26768899999999,19.406422
KHADAVLI,KDV,,,,73.21871043,19.35621892
AMBIVLI,ABY,,,,73.17171,19.267587
DIVA,DIVA,,,,73.041905,19.188394
MUMBAI SANDHURST ROAD,SNRD,CR,Maharashtra,"Mumbai, Maharashtra",72.839733,18.962311
Banga,BXB,NR,Punjab,"Nawan Shahar, Punjab",75.999562,31.177139
THANE,TNA,,,,72.97541700000001,19.185757000000002
Bahminiwala,BVW,NR,Punjab,"State Highway 20, Punjab",74.19313199999999,30.548939999999998
MULUND,MLND,,,,72.956933,19.172355
KAURHA,KUF,,,,80.102675,27.462683
KARNA,KAR,,,,80.19623499999999,27.32161
NAHUR,NHU,,,,72.946683,19.154646
Betnoti,BTQ,SER,Orissa,"Betnoti, Orissa",86.8435187,21.741339999999997
BANASANDRA,BSN,SWR,Karnataka,"SH19, Karnataka",76.659317,13.265332
MORI BERA,MOI,NWR,Rajasthan,"Nana, Rajasthan",73.136306,25.035574999999998
BIROLIYA,BRLY,NWR,Rajasthan,"Biroliya Rd, Rajasthan",73.192517,25.170546
ROHAT,RT,NWR,Rajasthan,"SH 64, Rajasthan",73.0953188199,25.921475609399998
BAGEVADI RD,BSRX,SWR,Karnataka,"Bagevadi, Karnataka",75.82814753,16.47986853
ATTIPPATTU PUDU NAGAR,AIPP,,,,80.299606,13.249326
Bilga,BZG,NR,Punjab,"Bilga, Punjab",75.66684099999999,31.058267
LAKHAMANCHI,LMC,WR,Gujarat,"State Highway 113, Gujarat",71.14841382110001,22.5718124104
Baidyanathdham Deoghar,BDME,ER,Jharkhand,"Deoghar, Jharkhand",86.6920701,24.4892623
BARSI TOWN,BTW,CR,Maharashtra,"Barshi, Maharashtra",75.718169,18.240993
Barwaha,BWW,WR,Madhya Pradesh,"Barwah, Madhya Pradesh",76.0302621,22.255445899999998
JAWAN WALA SHEHAR,JWLS,NR,Himachal Pradesh,"Jawan Wala Shehar, Himachal Pradesh",76.003772,32.14165
KIM,KIM,,,,72.926702,21.399697
Chandlodiya,CDLD,WR,Gujarat,"Ahmadabad, Gujarat",,
Chandeshwarsthan,CDMA,ECR,Bihar,"Chandeshwarsthan, Bihar",,
SAMAYANALLUR,SER,,,,78.035087,9.981546
Chandod,CDD,WR,Gujarat,"State Highway 160, Gujarat",73.45218163914979,21.99195697308774
DADHAPARA,DPH,,,,82.123182,22.028156
JAIRAMNAGAR,JRMG,,,,82.29651100000001,22.034344
UGAON,UGN,,,,74.136829,20.122591999999997
Bamanhat,BXT,NFR,West Bengal,"Kurigram Nageshwari Rd, West Bengal",89.62797752581537,26.076284459879247
BANDARKHAL,BXK,NFR,Assam,"Diakkawn Rd, Assam",92.80071699999999,25.069785
BAHMAN DIWANA,BWX,NR,Punjab,"Behman Diwana, Punjab",74.849153,30.225526
BARYA RAM,BYHA,NR,Uttar Pradesh,"THAKUR Rd, Uttar Pradesh",82.22659200000001,25.566931
CHARKHERA,CRK,WCR,Madhya Pradesh,"Harda, Madhya Pradesh",77.171177,22.367273
BHADUTALA,BUTA,SER,West Bengal,"Lalgarh-Medinipur Road, West Bengal",87.3208,22.485657
CHANDRAKONA RD,CDGR,SER,West Bengal,"Chandrakona Rd, West Bengal",87.340588,22.739076
BARSOLA,BZO,NR,Haryana,"District Jind, Haryana",76.231711,29.394379
DINDIGUL JN,DG,,,,77.985472,10.35381
VELLODU,VO,,,,77.951415,10.317775999999999
AMBATURAI,ABI,,,,77.924468,10.272226
KODAIKANAL ROAD,KQN,,,,77.909593,10.179613000000002
VADIPPATTI,VDP,,,,77.945674,10.086114
CHADOTAR,CDQ,WR,Gujarat,"National Highway 14, Gujarat",72.37251094,24.18394723
BAWAL,BWL,NWR,Haryana,"Bawal, Haryana",76.572402,28.070281
BHIMAVARAM TOWN,BVRT,SCR,Andhra Pradesh,"Bhimavaram, Andhra Pradesh",81.516853,16.547348
BAGRI NAGAR,BQN,NWR,Rajasthan,"Marwar, Rajasthan",73.787801,25.895725000000002
KARUPPATTI,KYR,,,,77.94839300000001,10.044464999999999
SHOLAVANDAN,SDN,,,,77.96508200000001,10.02227
Chikhli Road,CIO,WR,Gujarat,"SH 179, Gujarat",,
BAGAHA,BUG,ECR,Bihar,"Bagaha, Bihar",84.066991,27.130045000000003
CHANPATIA,CAI,ECR,Bihar,"Sikta-Mainatad Rd, Bihar",84.53063900000001,26.94163
CHAKIA,CAA,ECR,Bihar,"Chakia, Bihar",85.04636,26.417182
Chikna,CKNA,ECR,,,,
BELRAYAN,BXM,NER,Uttar Pradesh,"Tikapur, Uttar Pradesh",80.915268,28.379381
BHILAVDI,BVQ,CR,Maharashtra,"Sangli, Maharashtra",74.51678100000001,17.008048
ANARA,ANR,SER,West Bengal,"Purulia, West Bengal",86.559763,23.481082
Balwant Pura Chelasi,BWPL,NWR,Rajasthan,"Jhunjhunu, Rajasthan",75.44328689999999,27.9104715
Chataud,CATD,SECR,,,81.73716,21.015051
Chiraidongri,CID,SECR,Madhya Pradesh,"Chiraidongri, Madhya Pradesh",80.287402,22.411417999999998
KATHGHAR RIGHT BANK,KGFR,,,,78.8082265295,28.832108335
KATHGHAR EAST,KGFE,,,,78.8095,28.832685
Bihariganj,BHGJ,ECR,Bihar,"Kishanganj, Bihar",86.992655,25.732598999999997
HATHIGADH,HTGR,WR,Gujarat,"SH 115, Gujarat",71.444628,21.620099999999997
Chandkhira Bagn,CHBN,NFR,Assam,"National Highway 44, Assam",92.287381,24.515852
YY-MMRX,YY-MMRX,,,,,
MEKKUDI,MKY,SR,Tamil Nadu,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",78.628737,10.87109
MILAK,MIL,,,,79.16411699999999,28.612475
NAGARIA SADAT,NRS,,,,79.205555,28.550179
Barwala,BXC,NR,Haryana,"Barwala, Haryana",75.88703100000001,29.367534
BALAMU JN,BLM,,,,80.352497,27.167362999999998
UMAR TALI,UTA,,,,80.473465,27.086986
Charbhuja Road,CBG,NWR,Rajasthan,"Amet, Rajasthan",73.946241,25.352227999999997
HONNAVAR,HNA,KR,Karnataka,"Honavar, Karnataka",74.433196,14.316931
